#num jobs
30
#num machines
4

#jobId machId procTime energyCons
1	3	10,97	63,46
2	4	39,81	426,43
3	1	69,75	452,57
4	1	6,02	39,03
4	3	13,81	79,87
4	4	33,05	354,02
5	4	16,64	178,27
5	3	8,04	46,52
5	1	14,45	93,79
6	1	4,32	28,01
6	3	4,03	23,3
6	4	2,78	29,79
7	3	26,67	154,3
8	2	11,76	22,7
9	4	11,03	118,17
9	3	2,89	16,74
9	1	4,84	31,4
10	3	10,99	63,6
11	2	15	28,96
11	4	28,86	309,11
12	3	8,97	51,89
13	3	81,67	472,5
13	4	49,46	529,7
14	3	52,98	306,5
15	1	7,12	46,2
15	2	14,14	27,3
15	4	6,84	73,29
16	4	5,47	58,59
17	3	1,85	10,67
18	4	18,74	200,75
18	1	5,18	33,62
19	3	43,75	253,09
19	2	30,05	58,01
20	2	10,24	19,77
21	4	21,24	227,44
22	3	2,8	16,2
23	3	12,96	74,97
24	3	10,46	60,49
25	1	12,76	82,77
25	3	11,81	68,3
26	2	152,99	295,39
26	4	3,41	36,54
27	1	0,8	5,21
28	4	17,04	182,5
29	4	2,73	29,2
29	3	10,5	60,74
30	1	10,32	66,93
30	2	30,63	59,14
30	4	175,43	1878,98

#jobId ddate weight rdate
1	20,323	20	320,478
2	3,933	5	47,392
3	8,418	34	110,637
4	54,878	45	235,272
5	74,321	19	193,672
6	56,522	36	126,701
7	100,916	26	14,036
8	57,861	48	117,068
9	97,592	11	3,764
10	63,706	20	265,158
11	28,105	22	187,744
12	38,918	23	180,808
13	103,82	17	175,901
14	114,361	34	197,831
15	25,778	32	139,004
16	88,331	37	92,835
17	124,177	25	246,681
18	112,185	25	233,492
19	85,122	32	227,156
20	55,056	7	86,854
21	113,328	26	182,782
22	36,614	8	66,933
23	59,217	2	88,509
24	116,205	42	202,758
25	49,822	21	287,389
26	106,125	46	80,208
27	43,21	36	23,154
28	60,349	3	169,824
29	115,803	43	110,802
30	120,118	42	205,492

#machId jobPred jobSucc setupTime
1	3	4	0,695
1	3	5	0,579
1	3	6	8,985
1	3	9	16,978
1	3	15	8,097
1	3	18	3,126
1	3	25	2,143
1	3	27	3,285
1	3	30	3,698
1	4	3	9,351
1	4	5	4,733
1	4	6	7,172
1	4	9	6,9
1	4	15	0,949
1	4	18	1,777
