#num jobs
100
#num machines
10

#jobId machId procTime energyCons
1	1	58,9	758,72
2	9	15,56	214,99
2	4	66,53	376,77
3	8	4,25	54,01
3	7	1,16	4,94
3	2	3,91	23,6
3	1	30,03	386,85
4	9	127,96	1768,16
4	4	24,54	138,96
5	4	15,67	88,73
5	7	2,93	12,45
5	8	12,66	160,77
6	9	12,45	171,99
7	10	30,94	171,64
7	9	6,83	94,39
7	3	10,1	117,13
8	9	255,39	3529,06
8	10	42,08	233,43
9	9	144,1	1991,21
10	4	14,75	83,5
11	3	622,64	7218,53
11	4	20,82	117,89
11	5	3,6	15,38
11	6	15,77	120,45
11	7	1,68	7,15
12	8	3,05	38,75
13	7	17,33	73,7
13	8	3,42	43,39
14	5	69,42	296,87
14	6	48,89	373,39
14	8	61,35	779,16
15	3	13,86	160,68
15	6	15,56	118,81
15	9	64,41	890,04
16	2	7,64	46,16
17	3	3,53	40,9
18	1	5,57	71,76
19	5	420,53	1798,39
19	6	32	244,39
19	8	24,98	317,31
19	9	8,94	123,54
20	10	2,48	13,78
20	7	29,73	126,43
20	3	1,07	12,36
20	1	1,97	25,38
21	4	11,67	66,08
21	1	4,39	56,58
22	5	3,13	13,41
22	4	4,26	24,15
22	2	27,97	168,89
22	1	17,84	229,84
23	2	23,52	142,02
23	3	21,54	249,78
23	5	3,86	16,53
23	8	9,35	118,78
23	9	15,65	216,26
24	6	2,55	19,46
24	5	6,34	27,1
24	4	127,41	721,55
25	3	13,51	156,61
26	2	64,97	392,33
26	4	11,56	65,46
26	10	1,12	6,21
27	2	5,63	34,01
27	4	41,58	235,45
27	7	34,93	148,54
27	9	10,02	138,44
28	8	5,71	72,57
28	6	16,42	125,38
28	4	107,48	608,68
28	2	41,63	251,4
29	5	3,97	16,98
30	10	4,76	26,41
31	2	2,34	14,1
31	3	88,51	1026,08
31	6	46,02	351,47
31	9	42,83	591,89
32	8	5,93	75,34
32	1	14,27	183,85
33	8	12,66	160,74
33	6	2,77	21,16
33	3	199,92	2317,71
33	2	37,97	229,28
33	1	316,1	4071,83
34	9	21,94	303,16
35	6	56,62	432,41
35	1	17,67	227,66
36	4	4,73	26,81
36	5	5,98	25,55
36	7	5,11	21,74
36	9	3,15	43,54
37	1	0,23	2,98
38	7	6,46	27,45
38	5	3,16	13,52
39	7	1,51	6,43
39	1	51,83	667,61
40	10	59,72	331,31
40	8	61,62	782,52
40	5	10,75	45,96
40	3	3,29	38,14
41	2	13,04	78,78
41	3	19,31	223,87
41	5	1,98	8,48
41	6	8,17	62,4
41	9	0,48	6,64
41	10	47,65	264,32
42	8	399,38	5072,12
42	7	30,51	129,76
42	5	14,23	60,86
42	2	0,22	1,33
43	10	36,78	204,03
43	9	6,87	94,99
43	8	3,27	41,58
44	7	6,85	29,15
44	5	1,43	6,12
45	7	15,05	63,98
45	1	8,27	106,56
46	4	21,72	123,02
46	5	215,15	920,09
46	10	18,65	103,47
47	9	6,5	89,84
48	3	80,24	930,21
49	3	2,18	25,29
49	8	8,99	114,22
50	8	3,1	39,34
50	6	2,47	18,9
50	1	1,28	16,48
51	9	7,56	104,5
51	8	45,38	576,38
51	5	3,97	16,98
51	4	3,52	19,94
51	1	0,49	6,37
52	7	8,3	35,3
53	10	4,61	25,57
54	9	19,55	270,13
54	8	7,87	99,96
54	5	3,14	13,42
54	4	4,72	26,72
54	3	24,21	280,68
54	1	5,63	72,51
55	8	2,36	29,95
55	7	17,58	74,75
55	6	15,68	119,73
55	5	18,11	77,46
56	9	10,04	138,78
57	10	4,17	23,14
57	2	7,82	47,21
58	7	4,56	19,38
58	3	3,74	43,4
59	1	3,32	42,78
59	2	8,03	48,46
59	7	7,23	30,74
60	2	5,25	31,71
61	6	57,53	439,33
62	1	32,94	424,35
62	5	46,6	199,27
62	8	1,83	23,24
63	8	606,97	7708,5
63	9	9,72	134,38
64	2	148,87	899,05
64	3	3,64	42,17
64	5	49,9	213,41
64	10	9,66	53,62
65	4	36,71	207,91
65	7	23,78	101,13
65	8	3,83	48,61
65	10	77,28	428,69
66	4	8,64	48,92
67	7	90,92	386,66
67	3	8,44	97,9
68	10	8,45	46,89
68	7	9,93	42,21
68	1	3,37	43,43
69	3	6,27	72,66
69	9	3,47	47,97
70	7	18,88	80,27
70	1	3,92	50,45
71	2	10,51	63,48
71	7	5,96	25,37
71	9	2,06	28,52
72	8	6,39	81,19
72	7	50,13	213,17
73	8	5,03	63,94
73	6	60,31	460,62
73	5	26,67	114,04
74	9	4,42	61,02
74	6	28,49	217,56
74	2	1,67	10,11
75	3	187,24	2170,71
75	5	216,84	927,31
75	6	5,34	40,76
76	10	42,06	233,34
76	3	15,89	184,17
77	9	3,92	54,12
77	1	6,65	85,66
78	7	128,37	545,9
78	2	3,22	19,44
79	4	94,89	537,38
80	9	16,18	223,53
80	8	295,12	3747,99
81	5	1,33	5,71
81	1	2,72	35,01
82	10	2,61	14,48
82	9	42,6	588,65
82	7	33,46	142,31
82	1	32,13	413,85
83	5	33,37	142,7
83	8	4,48	56,93
84	10	12,87	71,39
84	8	16,33	207,37
84	5	9,07	38,79
84	2	2,71	16,37
84	1	3,65	46,98
85	1	5,85	75,35
86	5	52,22	223,33
86	6	5,27	40,25
86	9	44,33	612,58
87	9	1,1	15,14
88	8	5,43	69,02
88	3	18,85	218,5
88	2	0,44	2,66
88	1	85,73	1104,32
89	7	45,72	194,45
89	4	36,89	208,89
90	10	7,14	39,63
90	5	7,6	32,48
91	7	13,84	58,85
91	3	48,4	561,13
91	1	23,37	301,06
92	9	5,39	74,45
92	8	11,45	145,45
92	6	14,23	108,66
92	4	44,57	252,42
92	3	4,17	48,35
92	1	40,66	523,78
93	1	11,5	148,19
93	2	14,65	88,47
93	10	12,88	71,44
94	2	0,94	5,69
94	5	16,88	72,19
94	7	24,35	103,55
95	3	27,09	314,11
95	6	11,66	89,06
