#num jobs
100
#num machines
10

#jobId machId procTime energyCons
1	10	18,16	248,43
1	8	19,41	20,79
1	3	9,73	100,77
1	2	193,61	1208,95
2	3	0,88	9,11
3	9	6,48	76,59
3	8	9,95	10,66
3	1	4,66	32,01
4	10	0,47	6,36
4	8	9,58	10,26
4	6	2,41	32,82
4	2	46,7	291,6
5	1	8,17	56,17
6	8	7,52	8,06
6	9	3,84	45,43
6	10	57,92	792,51
7	6	413,22	5637,93
7	7	5,03	26,43
8	2	13,23	82,6
9	1	8,76	60,22
9	4	3,93	20,06
9	5	10,21	64,18
9	6	10,14	138,28
9	8	4,15	4,44
9	9	27,74	327,94
10	9	3,05	36,11
10	3	6,45	66,87
11	7	9,19	48,27
11	8	0,71	0,76
12	10	54,91	751,31
12	5	7,08	44,52
13	2	38,39	239,68
14	9	3,2	37,87
14	3	45,11	467,43
15	6	267,7	3652,54
15	8	2,82	3,02
16	1	3,91	26,88
16	5	3,59	22,56
16	7	22,59	118,67
17	10	4,86	66,48
17	7	12,34	64,83
17	2	9,94	62,05
18	9	3,85	45,45
19	10	30,48	417,01
20	2	77,72	485,31
21	8	0,99	1,06
21	4	2,67	13,65
22	6	17,09	233,12
22	5	24,85	156,15
23	2	12,44	77,66
24	8	45,56	48,8
24	1	8,93	61,38
25	2	2,68	16,75
25	5	7,22	45,39
25	9	11,43	135,05
26	10	3,84	52,6
26	7	7,64	40,12
26	5	23,88	150,05
26	4	84,35	430,47
26	3	2,82	29,22
26	2	6,77	42,26
26	1	2,85	19,62
27	1	15,89	109,22
27	2	2,73	17,06
27	4	4,48	22,87
27	8	19,36	20,73
28	8	892,59	956,05
28	6	1,38	18,84
28	2	143,08	893,44
28	1	0,52	3,58
29	1	18,14	124,66
29	2	781,49	4879,78
29	6	66,98	913,87
30	1	1,41	9,72
30	2	14,82	92,56
30	7	9,07	47,64
30	8	1,45	1,55
30	9	40,38	477,32
31	1	3,59	24,69
31	3	6,02	62,35
31	6	85,86	1171,51
31	10	2,37	32,47
32	2	4,46	27,84
33	6	6,99	95,34
34	8	22,88	24,5
34	6	2,29	31,21
35	10	12,14	166,1
35	7	13,97	73,37
35	4	5,78	29,52
36	9	4,39	51,95
36	6	9,83	134,11
36	1	5,97	41,03
37	10	17,87	244,51
37	7	17,21	90,39
37	2	9,65	60,27
37	1	19,54	134,29
38	4	60	306,19
38	10	54,81	749,92
39	2	24279,82	151608,83
40	1	4,88	33,57
41	1	9,75	67,04
41	3	5,59	57,92
41	4	13,41	68,41
41	5	35,71	224,41
41	8	15,35	16,44
42	9	6,77	79,97
42	7	5,39	28,33
43	1	12,81	88,04
43	2	157,98	986,44
43	5	36,74	230,86
44	2	12,8	79,9
44	3	2,16	22,4
45	4	30,11	153,63
45	3	11,34	117,54
45	1	4,33	29,79
46	3	4,5	46,62
47	5	2,18	13,7
48	3	63,52	658,18
49	8	6,23	6,67
50	3	2,97	30,78
50	4	14,47	73,82
51	10	4,27	58,48
51	8	11,6	12,42
51	7	35,73	187,67
