#num jobs
250
#num machines
20

#jobId machId procTime energyCons
1	16	82,88	555,69
1	12	4,45	55,3
1	6	2,6	11,34
1	5	1,1	1,18
1	1	24,93	179,9
2	12	3,39	42,14
2	16	8,03	53,81
3	20	230,66	1673,62
3	12	1,87	23,25
3	8	8,52	36,87
3	1	201,02	1450,38
4	12	7,11	88,38
4	6	35,29	153,62
4	3	14,06	45,97
5	2	14,76	93,83
5	19	44,3	574,44
6	15	57,52	428,28
6	2	23,37	148,53
7	7	1,72	3,78
7	19	98,21	1273,48
8	18	5,17	65,26
8	9	45,02	372,41
8	3	13,26	43,36
8	2	1,26	8,02
9	17	9,75	112,56
9	15	21,58	160,71
9	10	42,21	348,79
9	2	37,12	235,94
10	16	105,16	705,11
10	12	49,45	615,01
10	2	20,94	133,12
11	17	28,44	328,48
11	15	1,72	12,78
12	3	7,58	24,79
12	11	6,37	17,9
12	14	39,68	378,02
12	18	13,97	176,29
12	19	2,64	34,22
13	5	1,41	1,51
13	2	6,32	40,18
14	5	5,71	6,12
14	9	59,72	494,01
14	17	47,86	552,8
14	18	8,04	101,51
15	2	11,77	74,8
15	3	19,6	64,09
15	14	3,46	33
15	19	5,12	66,42
16	16	0,72	4,85
16	2	422,13	2683
17	1	22,53	162,56
17	4	76,08	721,51
17	8	7,06	30,52
18	8	5,7	24,67
18	7	9,58	21,05
18	2	9,17	58,29
18	1	4,61	33,24
19	7	2086,03	4582,65
19	1	5,45	39,3
20	18	11,3	142,59
21	18	12,48	157,5
21	1	27,63	199,39
22	7	20,65	45,36
23	20	21,64	157
23	18	985,64	12439,63
23	12	33,72	419,41
23	1	21,6	155,88
24	15	2,53	18,82
24	5	5,3	5,68
24	4	25,41	240,96
25	13	4,46	30,48
25	14	9,75	92,92
26	2	887,93	5643,5
26	5	300,14	321,59
26	11	1,97	5,53
26	14	59,38	565,65
26	16	25,96	174,08
26	17	1,23	14,18
27	17	181,61	2097,51
27	11	8,72	24,51
27	4	0,84	7,92
27	2	1,44	9,15
28	20	20,02	145,24
28	17	41,3	477,04
28	11	33,18	93,2
28	9	37,38	309,19
28	1	12,77	92,15
29	20	34,7	251,79
29	7	10,87	23,88
29	6	9,55	41,58
29	5	9,52	10,21
30	18	111,03	1401,28
30	13	2,24	15,29
30	6	3,2	13,93
30	3	15,65	51,19
30	1	83,97	605,87
31	15	8,22	61,19
31	14	26,78	255,07
31	13	3,09	21,1
32	5	14,01	15,01
32	8	2,87	12,4
32	10	16,13	133,31
32	19	48,32	626,58
33	4	11,9	112,8
33	5	0,84	0,9
33	8	1,67	7,24
33	17	4,25	49,05
33	18	40,04	505,38
34	18	14,75	186,14
34	17	6,7	77,36
34	9	21,88	181,04
35	6	24,96	108,66
35	5	0,41	0,44
36	1	8,35	60,26
36	4	15,4	146,01
37	17	12,23	141,28
37	9	94,21	779,32
37	7	17,24	37,88
38	5	25,7	27,53
38	14	10,99	104,65
38	17	5,52	63,72
39	3	22,93	74,97
39	4	7,97	75,6
39	5	7,1	7,61
39	8	3,88	16,8
39	20	3,66	26,56
40	4	5,03	47,71
41	1	14,65	105,67
41	5	44,56	47,74
41	8	10,98	47,5
41	10	2,49	20,57
41	13	5,77	39,42
41	17	208,63	2409,65
42	2	35,75	227,21
43	18	6,91	87,25
43	15	17,7	131,79
43	10	24,42	201,77
44	20	39,54	286,92
44	11	23,8	66,86
44	1	244,88	1766,85
45	1	63,19	455,96
45	8	17,08	73,9
45	10	14,09	116,4
45	15	2,98	22,17
46	1	1,92	13,84
46	6	53,03	230,85
47	19	2,27	29,47
47	16	4,53	30,37
47	9	107,52	889,48
47	7	5,36	11,77
47	3	25,1	82,08
47	2	8,69	55,21
48	16	47,97	321,61
48	3	3,21	10,51
49	5	15,29	16,38
49	7	62,75	137,86
49	13	28,95	197,68
49	20	8,93	64,82
50	3	2,89	9,46
50	12	2,25	27,98
50	19	23,69	307,15
50	20	23,81	172,74
51	16	740,71	4966,47
52	19	84,72	1098,5
52	15	5,82	43,37
52	10	10,23	84,58
52	5	2,74	2,93
52	1	39,6	285,74
53	18	25,24	318,55
53	6	7,75	33,73
53	5	1,08	1,16
54	2	3,64	23,15
54	4	2,31	21,9
54	17	19,76	228,21
54	18	9,84	124,21
55	5	12,99	13,92
55	2	21,34	135,63
56	15	7	52,15
57	2	3,76	23,89
58	18	33,9	427,89
58	6	10,57	46,01
59	20	23,32	169,19
59	16	579,66	3886,58
59	14	65,41	623,08
60	13	1394,39	9522,62
60	12	197,97	2462,3
60	11	9,81	27,56
60	3	22,12	72,33
61	8	26,5	114,65
62	2	17,15	109,03
62	9	239,4	1980,43
62	11	9,98	28,04
62	13	16,24	110,94
62	19	260,06	3372,11
62	20	29,5	214,06
63	7	2,94	6,46
63	11	26,65	74,85
63	16	18,65	125,06
63	18	7,11	89,76
64	17	1,01	11,63
64	11	4,56	12,81
64	5	10,93	11,71
65	6	3,76	16,35
65	7	7,09	15,59
65	12	78,34	974,35
65	14	16,58	157,93
66	17	72,18	833,71
66	18	23,2	292,8
67	10	340,82	2816,51
67	15	2,08	15,47
68	8	11,31	48,93
69	3	3,64	11,91
69	8	5,51	23,82
69	12	366,54	4558,94
