#num jobs
250
#num machines
20

#jobId machId procTime energyCons
1	11	3,11	20,81
1	17	2,36	19,3
1	19	16,89	132,67
1	20	1,82	13
2	13	3,06	25,91
2	9	21,44	99,96
2	2	1,99	6,24
3	10	10,02	84,14
3	17	6,16	50,41
4	4	6,92	71,26
4	8	31,13	171,16
4	13	113,77	964,8
4	16	178,05	714,07
5	16	15,18	60,89
5	8	25,46	139,96
5	4	113,58	1169,84
5	3	39,07	486,61
6	18	355,42	3348,36
6	6	11,71	86,81
7	13	170,71	1447,7
7	11	14,17	94,81
7	4	9,59	98,75
8	15	10,37	132,8
8	7	4,62	36,72
9	9	5,07	23,66
9	11	16,5	110,44
9	13	3,08	26,15
10	1	15,39	140,06
10	11	14,39	96,34
10	18	215,03	2025,76
11	4	315,7	3251,51
11	12	6,93	15,76
11	18	7,22	68,01
11	19	14,56	114,35
12	2	10,23	32,1
12	17	39,57	324,07
12	18	23,14	218,04
13	3	1,82	22,65
13	5	13,9	88,17
13	18	59,61	561,57
13	19	3,37	26,48
14	18	74	697,11
14	20	5,93	42,37
15	16	3,65	14,64
15	7	215,76	1715,14
16	20	20,09	143,51
16	17	726,3	5947,56
16	14	10,68	28,81
17	20	24,82	177,3
17	19	280,61	2204,09
17	8	5,15	28,32
17	4	73,95	761,67
18	2	39,42	123,72
18	3	9,48	118,12
18	4	0,98	10,09
18	6	35,75	265,01
18	12	13,55	30,82
18	13	0,08	0,69
18	16	51,35	205,96
19	20	9,12	65,19
19	11	5,23	35
20	1	531,18	4834,78
20	3	28,53	355,31
20	7	10,19	80,98
20	11	8,62	57,67
20	13	99,42	843,13
20	17	26,01	213
21	7	34,63	275,32
22	1	8,39	76,37
22	4	25	257,52
22	5	4,8	30,46
22	8	9,24	50,83
22	11	27,9	186,74
22	16	10,82	43,41
22	18	74,33	700,21
23	11	18,31	122,55
23	13	39,09	331,54
23	16	44,56	178,7
23	19	1,8	14,12
24	2	11,91	37,38
24	7	410,23	3261
24	10	2,29	19,26
24	13	12,48	105,83
25	4	4,36	44,88
25	7	8,59	68,31
26	13	1,64	13,88
26	9	48,49	226,1
26	8	28,65	157,55
27	17	24,96	204,44
27	15	6,6	84,48
28	14	51,5	138,87
29	6	3,4	25,2
30	10	27,39	229,92
30	19	17,48	137,3
31	3	7,87	98,01
31	13	31,51	267,2
32	2	12,74	39,99
32	15	9,1	116,54
33	1	2,87	26,1
33	14	7,86	21,2
34	15	5,24	67,07
34	12	75,24	171,16
34	3	26,93	335,39
35	17	5,46	44,71
35	10	12,54	105,26
36	5	39,83	252,66
36	11	10,93	73,16
36	12	4,34	9,88
36	13	2,93	24,87
36	17	46,51	380,87
37	1	11,34	103,18
37	5	63,25	401,24
37	6	2,33	17,28
37	10	20,58	172,74
38	5	20,54	130,32
38	17	17,92	146,74
39	20	6,11	43,64
39	18	13,12	123,61
39	14	123,21	332,27
39	11	19,14	128,08
39	9	148,97	694,54
39	5	51,52	326,82
39	4	16,88	173,8
40	7	2,11	16,78
40	16	5,45	21,87
41	10	30,44	255,55
42	12	1,11	2,54
43	5	27,99	177,52
43	3	3,97	49,44
44	4	7,19	74,07
44	11	5,02	33,6
44	12	1,05	2,38
44	17	10,43	85,41
45	4	12,21	125,8
45	6	113,81	843,72
45	10	48,89	410,47
45	14	15,18	40,93
46	1	36,77	334,71
47	5	4,13	26,19
47	17	12,34	101,05
47	19	5,56	43,69
48	10	11,85	99,51
48	13	13,4	113,63
48	16	1,78	7,13
48	18	6,32	59,58
49	1	75,72	689,2
49	4	97,23	1001,42
49	5	4,28	27,16
49	6	6,06	44,94
49	12	10,02	22,79
49	14	1,22	3,28
50	13	314,65	2668,28
50	17	3,51	28,73
50	20	33,97	242,66
51	9	1,61	7,53
51	7	2,24	17,8
52	20	47,98	342,76
52	18	6,87	64,69
52	14	8,72	23,52
52	10	6,47	54,35
53	20	1,98	14,16
53	8	2,48	13,62
53	2	10,81	33,91
54	19	18,15	142,58
54	18	22,52	212,18
54	15	3,73	47,74
54	10	32,74	274,88
55	17	10,02	82,06
55	14	21,46	57,86
55	4	28,98	298,47
55	2	229,77	721,09
56	17	5,82	47,64
56	9	26,56	123,83
57	9	0,52	2,44
58	15	7,25	92,86
58	2	3,29	10,32
59	18	10,11	95,29
59	16	2,5	10,03
59	15	3,02	38,74
59	7	77,02	612,27
60	8	3331,52	18318,23
60	9	37,18	173,33
60	12	3,66	8,32
60	18	5,38	50,68
61	20	3,79	27,09
61	13	9,14	77,48
61	7	9,97	79,29
61	4	48,09	495,32
62	18	4,09	38,51
62	12	290,72	661,35
62	6	11,12	82,43
62	3	3,72	46,38
63	19	12,79	100,46
63	4	27,52	283,47
63	1	10,08	91,71
64	19	8,8	69,15
64	14	1,81	4,87
64	7	35,84	284,9
64	6	34,33	254,49
65	3	6,92	86,15
65	6	10,17	75,39
65	19	61,42	482,47
66	18	1,56	14,65
67	12	10,27	23,37
67	1	44,37	403,88
68	7	40,74	323,83
68	13	4,74	40,23
68	14	43,12	116,28
69	9	94,7	441,56
70	11	9,77	65,42
70	19	9,78	76,81
71	2	2,13	6,69
71	8	1051,12	5779,56
71	11	18,89	126,45
71	19	8,85	69,48
71	20	294,92	2106,93
72	20	26,14	186,74
72	12	83,55	190,07
72	10	207,49	1741,98
73	6	22,74	168,57
73	7	22,67	180,18
73	13	26,01	220,53
74	2	1,97	6,19
74	4	23,7	244,06
75	20	7,03	50,25
75	17	765,26	6266,65
75	9	27,59	128,65
75	8	1252,06	6884,38
75	5	55,55	352,37
76	3	3,51	43,76
77	5	5,06	32,09
77	11	0,56	3,77
77	13	1,92	16,31
77	15	105,19	1347,48
77	17	2,85	23,36
78	14	29,54	79,66
79	3	94,59	1178,19
79	6	11,01	81,61
79	13	5,26	44,58
80	13	1,02	8,67
80	17	25,33	207,45
80	19	7,23	56,77
81	15	19,34	247,78
81	13	14,73	124,91
81	7	47,63	378,63
81	6	53,49	396,56
82	6	6,4	47,43
82	10	23,96	201,12
83	1	8,01	72,95
83	15	12,51	160,23
83	17	4,13	33,85
84	2	5,88	18,46
84	9	3,01	14,02
84	11	4,59	30,71
85	6	25,77	191,02
85	16	1,65	6,61
85	20	1,94	13,83
86	4	10,58	108,96
87	11	3,72	24,9
87	10	4,51	37,87
87	4	2,14	22,01
87	3	2,8	34,83
88	4	18,54	190,94
88	3	11,68	145,49
89	11	84,38	564,75
90	4	8,56	88,12
90	8	1,65	9,08
90	17	10,9	89,22
90	18	76,26	718,4
91	5	3,87	24,58
91	11	2,76	18,46
92	3	2,24	27,88
92	7	3,71	29,52
92	9	9,8	45,7
92	13	60,99	517,21
92	16	16,31	65,4
93	3	13,38	166,62
93	11	60,43	404,48
93	12	2,31	5,26
93	16	118,08	473,57
94	2	8,06	25,29
94	8	160,66	883,39
94	18	30,55	287,76
95	18	4,67	43,96
95	16	28,63	114,81
95	10	2674,85	22456,83
95	7	3,74	29,72
95	5	8,95	56,75
96	7	3,77	30
96	3	11,43	142,34
97	4	14,21	146,31
97	9	5,05	23,57
97	14	4,48	12,07
98	18	5,08	47,89
98	12	23,05	52,44
98	7	31,26	248,49
98	5	12,57	79,74
98	1	187,92	1710,46
99	3	18,89	235,23
99	15	12,27	157,18
100	5	3,74	23,7
100	7	94,47	750,93
100	11	1,75	11,69
100	17	2,45	20,03
100	19	10,81	84,94
101	7	9,76	77,55
101	9	3,06	14,26
101	19	943,54	7411,22
102	16	1683,53	6751,77
103	2	5,07	15,9
103	4	40,04	412,42
103	5	10,24	64,98
103	6	5,99	44,41
104	20	305,63	2183,48
105	20	7,94	56,7
105	15	20,48	262,38
105	13	7,85	66,55
106	20	16,95	121,08
106	9	4,81	22,43
106	2	19,79	62,11
106	1	46,64	424,49
107	2	27,63	86,71
107	8	4,04	22,23
