#num jobs
250
#num machines
20

#jobId machId procTime energyCons
1	17	2,04	21,43
1	14	64,4	230,06
2	15	8,96	29,69
2	13	11,92	74,31
2	12	200,32	2107,47
2	8	1,15	13,09
2	6	3,66	32,45
3	7	8,49	109,52
3	1	1,62	9,88
4	14	6,7	23,92
4	12	9,67	101,78
4	7	21,05	271,6
4	1	5,98	36,36
5	3	6,31	6,69
6	19	2,55	17,26
6	7	0,76	9,81
6	6	3,92	34,79
7	6	98,99	878,19
8	13	0,51	3,17
8	15	70,46	233,49
9	1	40,83	248,43
9	3	2,02	2,15
9	7	11,04	142,43
10	20	12,95	78,85
10	14	27,26	97,38
10	11	206,61	2851,41
11	19	15,69	106,06
11	18	12,87	144,55
11	16	21,13	82,56
12	6	3,87	34,32
12	9	24,69	82,52
13	4	1,94	15,57
13	5	10,13	56,08
14	15	2,62	8,68
14	19	6,68	45,17
15	7	17,21	221,99
15	11	3,94	54,42
15	12	26,17	275,29
15	17	2,12	22,25
16	11	40,81	563,23
17	20	14,84	90,33
17	15	5,16	17,08
17	11	26,03	359,24
17	6	6,44	57,1
18	13	101,75	634,56
19	8	1,75	19,9
19	19	43,66	295,21
20	3	82,09	87,06
20	8	41,73	475,85
20	9	18,1	60,5
20	11	301,3	4158,37
20	18	9,87	110,77
20	20	8,97	54,62
21	17	8,48	89,19
22	1	4,35	26,47
22	3	4,42	4,69
22	10	13,56	188,45
22	13	19,1	119,12
22	15	8,26	27,36
22	17	1,91	20,12
22	19	77,2	521,95
23	19	3,95	26,73
23	8	22,58	257,4
24	20	26,89	163,67
24	17	3,09	32,45
24	16	370,57	1448,14
24	2	3,09	11,47
25	16	511,64	1999,43
25	12	61,32	645,15
25	11	50,67	699,31
25	9	2,06	6,88
25	3	37,28	39,53
25	2	1,92	7,11
26	2	11,31	41,93
26	3	14,08	14,94
26	20	44,59	271,4
27	7	5,32	68,67
27	5	4,54	25,15
27	1	132,94	808,93
28	20	48,92	297,76
29	9	3,27	10,91
29	1	2,47	15,02
30	11	2,32	32,08
30	4	4,79	38,44
30	1	34,68	211,01
31	2	2,69	9,97
31	10	1,03	14,38
31	18	1,64	18,45
32	14	5,62	20,09
32	11	43,69	603,01
32	10	4,83	67,11
33	4	36,92	296,09
33	13	44,84	279,63
33	15	7,77	25,76
34	18	5,61	62,99
35	15	0,67	2,23
35	6	6,43	57,01
36	16	14,74	57,61
36	19	19,7	133,2
37	15	64,12	212,5
37	8	19,38	220,96
37	7	4,97	64,1
37	3	30,88	32,75
38	10	1,39	19,32
38	17	49,46	520,19
39	17	7,32	76,96
40	7	256,91	3314,55
40	4	8,91	71,41
41	7	3,52	45,35
41	16	3,66	14,3
42	19	16,22	109,68
42	13	27	168,41
42	8	17,19	195,97
42	6	19,52	173,18
42	2	2,1	7,8
42	1	69,06	420,22
43	4	91,78	736
43	8	2,59	29,49
43	11	2,2	30,4
43	12	36,46	383,55
43	16	8,47	33,11
44	15	34,12	113,06
44	6	0,59	5,22
45	9	16,45	54,98
45	11	10,6	146,35
45	12	3,82	40,14
45	19	44,77	302,67
46	14	32,66	116,7
46	10	5,09	70,74
46	4	16,57	132,85
47	15	5,33	17,68
47	12	11,91	125,33
47	10	8,19	113,81
47	7	5,34	68,9
48	7	9,18	118,5
48	11	4,99	68,84
49	9	11175,18	37345,93
49	11	21,1	291,17
49	13	3,25	20,28
50	13	106,32	663,06
50	4	80,98	649,37
50	3	20,24	21,47
51	9	172,42	576,2
52	17	149,39	1571,04
52	13	11,71	73,01
52	11	4,39	60,63
52	9	9,62	32,16
52	3	14,49	15,37
53	4	2,62	20,98
53	6	26,78	237,6
53	7	13,16	169,76
53	12	-0,05	-0,48
53	17	5,75	60,52
54	2	28,06	104,04
54	5	5,98	33,09
54	10	7,68	106,78
54	11	123,01	1697,69
55	5	17,41	96,38
55	8	4,16	47,47
55	9	1317,05	4401,4
56	19	3,11	21,04
57	16	18,25	71,32
57	14	52,51	187,6
57	12	395,36	4159,33
57	10	9,89	137,51
57	4	22,94	183,99
58	19	130,17	880,07
58	14	13,88	49,58
58	12	22,77	239,52
59	18	4,39	49,29
59	9	2,39	8
59	8	6,73	76,7
60	15	2,35	7,79
61	2	6,12	22,71
61	3	16,84	17,86
61	4	65,87	528,18
61	6	35,64	316,19
61	8	17,75	202,37
61	9	5,64	18,84
61	10	105,51	1466,6
61	11	4,23	58,31
61	14	6,44	23,02
61	18	27,25	306,02
61	19	5,42	36,64
62	16	5,94	23,21
62	14	17,09	61,07
62	13	301,05	1877,45
62	11	14,93	206,02
62	4	18,79	150,69
63	18	2,81	31,54
63	15	16,61	55,05
63	14	7,68	27,43
63	11	15,26	210,6
